index,number,frn,business_name,business_address,foreign_voice_provider,country,other_frns,other_dba_names,previous_dba_names,robocall_mitigation_contact_name,contact_title,contact_department,contact_business_address,contact_country,contact_telephone_number,contact_phone_extension,implementation,voice_service_provider_choice,gateway_provider_choice,intermediate_provider_choice,last_updated,filing_url
4035,RMD0006911,4340816,"WESTERN STATES TELEPORT, INC.",1499 Doolittle Drive San Leandro California 94577,No,United States of America,,Crosslink Networks,,Clark Smith,President,Operations,1499 Doolittle Drive San Leandro CA 94577,United States of America,510-663-5686,405,Yes,Yes,No,No,,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=e36e8d551b3a34107b3bed39bc4bcb39&view=sp
6913,RMD0012511,33073511,"WHITE OMEN IT CONSULTING, Inc.",2055 Limestone Road STE 200-C Wilmington DE 19808,No,United States of America,none,none,none,ABOUNNAIM MOHAMED,director,administratio,2055 Limestone Road STE 200-C Wilmington DE 19808,United States of America,5615379668,,Yes,Yes,No,No,2022-11-08,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=f0aeadad1bc71d1064c4426de54bcb14&view=sp
689,RMD0002309,7437353,"WHOLESALE CARRIER SERVICES, INC.",295 Madison Avenue 5th Floor New York NY 10017,No,United States of America,none,,none,Doug Fechter,CFO,Regulatory,295 Madison Avenue 5th Floor New York NY 10017,United States of America,212-849-2202,,Yes,Yes,No,No,2024-10-24,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=69521a011b78741064c4426de54bcbd2&view=sp
4442,RMD0007425,31426059,"WHYEQUALS, LLC",PO BOX 39601 SOLON OH 44139,No,United States of America,,"REK2, RELAID, PASELAVOZ",,David Iberkleid,Manager,Compliance,PO BOX 39601 SOLON OH 44139,United States of America,8888858548,,No,No,No,Yes,2024-02-27,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=67ad24e61b7ef410d39dddb6bc4bcb4a&view=sp
913,RMD0002583,3718426,WILKES TELEPHONE MEMBERSHIP CORP,1400 River Street Wilkesboro NC 28697,No,United States of America,0001912138    0003763489    0011915014    0014898977    0023404502    0024212839    0024813412    0024813446    0024813461    0025165895    0025165903    0027738798    0027980184    0027980192    0028956738    0029244829    0029265295    0029767886    0036414746    0036414761,Wilkes Communications  RiverStreet Networks  RiverStreet,"Gamewood Technology Group, Inc.  Gamewood Telecom, Inc.",Angela Summers,Network & Carrier Relations Specialist,Network Operations,1400 River Street Wilkesboro NC 28697,United States of America,336-973-0154,,Partial,Yes,No,No,2024-12-20,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=c3cc6b3a1bf43c107ccf20ecac4bcb51&view=sp
2196,RMD0004247,4329470,"WILTON TELEPHONE COMPANY, INC",525 Junction Road Madison WI 53717,No,United States of America,see list in attached RMP,TDS,,Joe Kramschuster,Senior Manager � Product Management,Marketing & Customer Operations,525 Junction Road Madison WI 53717,United States of America,608-577-7897,,Partial,Yes,No,No,2025-01-14,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=a26e1b211b4d741002beea82f54bcb90&view=sp
1550,RMD0003417,5225859,"WISCONSIN RSA #6 PARTNERSHIP, LLP","5055 North Point Pkwy, NP2NE Network Eng Alpharetta GA 30022",No,United States of America,,Verizon Wireless,,Phillip Lin,Network Eng & Ops,Cary NMC,7000 Weston Pkwy Cary NC 27513,United States of America,8002297427,Opt 2,Yes,Yes,Yes,No,2024-09-10,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=ba740e5c1bc5b45064c4426de54bcbb6&view=sp
4821,RMD0007922,26697888,WLS Technology,5401 NW 179 TER Miami Gardens FL 33055,No,United States of America,,WillTech,TeleYuma,William,AMGR,Support,5401 NW 179 TER Miami Gardens FL 33055,United States of America,3052501038,,Yes,Yes,No,No,2024-12-26,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=3b8c963e1b7e3810aa3cea41f54bcba8&view=sp
9436,RMD0025971,36481471,WLS Technology LLC,152 Hialeah Dr Hialeah FL 33010,No,United States of America,,,,William Acosta Manganelly,Manager,Project Manager,152 Hialeah Dr Hialeah FL 33010,United States of America,786-271-9040,,Yes,Yes,No,No,2025-01-04,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=ef90841b8776d610dc5aeac60cbb35eb&view=sp
467,RMD0002018,12312963,WNM Communications Corporation,314 W. Yankie PO Box 3079 Silver City NM 88061,No,United States of America,0001667765,"WNMC, Western New Mexico Telephone",none,TAMRA MANNING,TAMRA MANNING,Management,314 W. Yankie PO Box 3079 Silver City NM 88061,United States of America,5753882546,,Yes,Yes,No,No,2025-01-14,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=810d93471bac305022e3a681f54bcb2b&view=sp
3782,RMD0006585,31364193,WORLD VISION TELECOM VOIP,285 E Imperial Hwy Suite 106 Fullerton CA 92835,No,United States of America,,,,Dario Santiago,IT engineer,Support,Same Fullerton CA 92835,United States of America,'+1-714-752-4050,,No,Yes,No,No,,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=14c9bbd01b36b01093d3a820f54bcba7&view=sp
6038,RMD0009738,28561611,"WORLDCALLTEL.COM, INC.",2150 Central Park Avenue Suite 211 Yonkers NY 10710,No,United States of America,,,,Americo Morelli,President,Admin,2150 Central Park Avenue Suite 211 Yonkers NY 10710,United States of America,914-468-8888,101,Yes,Yes,No,No,2024-12-30,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=42e371cddb38c51032765425f39619ea&view=sp
1134,RMD0002892,18591826,"WORLDNET TELECOMMUNICATIONS, LLC",CENTRO INTERNACIONAL DE MERCADEO  90 CARR 165 SUITE 201  GUAYNABO PR 00968,No,United States of America,0003777042 0018437376,WorldNet,"WorldNet Telecommunications, Inc.",Eduardo Santos,Engineering Director,Engineering,"#90 Road 165 Centro Internacional de Mercadeo  Torre 2, Suite 201 Guaynabo PR 00968",United States of America,787-705-7001,,Partial,Yes,Yes,Yes,2024-02-26,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=6689d6231bfcfc109294113d9c4bcb62&view=sp
89,RMD0001523,25107939,"WOW! Internet, Cable and Phone",7887 E. Belleview Avenue Englewood CO 80111,No,United States of America,0003766144;0003766268;0003768017;0003766318;0003766474;0003766383;0003766607;0003768058;0003768090;0003767944;0001833409;0003768140;0003766573;0003766433;0003767977;0003733581;0003733599;0003733607;0005048327;0005066493;0009788159;0001753557;0008416216;0003772381;0006043269;0006043111;0006043178;0006043194;0004337481;0015472392;0021424452;0018579375;0023416761;0021453956;0025843590;0005450242;0003768132.,,,Dean Johnson,"Director, Network Operations Center",Network Operations Center,4350 Weaver Pkwy Warrenville IL 60555,United States of America,630-219-3750,,Yes,Yes,No,No,2024-12-11,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=da63c7821b843c502eb2a82fe54bcbdb&view=sp
6116,RMD0009864,23358922,WPI Group Inc.,832 Lovingston Dr Pittsburgh PA 15216,No,United States of America,,,,Aditya Ahluwalia,President,Management,832 Lovingston Dr Pittsburgh PA 15216,United States of America,2128122112,,No,Yes,No,No,2024-12-26,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=c5b0c26b1b11891093d3a820f54bcb6b&view=sp
2258,RMD0004385,3722907,WTC Communications,810 West Fifth St PO BOX 970 Wilton IA 52778,No,United States of America,,Wilton Telephone Company,,Mark Peterson,CEO,Admin,810 West Fifth St Wilton IA 52778,United States of America,563.732.3000,,No,Yes,No,No,2024-09-20,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=dc9592351b4db4107ccf20ecac4bcb08&view=sp
7896,RMD0016320,3766680,WTC Communications Inc.,1009 Lincoln PO BOX 25 Wamego KS 66547,No,United States of America,"0003746088  Wamego Telecommunications Company, Inc.; 0026268839 WTC Technologies, Inc.","Wamego Telecommunications Company, Inc. ; WTC Technologies, Inc.",,Rod Sackrider,Network Operations Manager,Engineering,1009 Lincoln Ave. Wamego KS 66547,United States of America,7854561000,,Partial,Yes,No,Yes,2025-01-09,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=1ee873ca1bd84e50d7bdcbf5624bcb74&view=sp
7897,RMD0016323,26268839,"WTC Technologies, Inc.",1009 Lincoln Street Wamego KS 66547,No,United States of America,0003766680; 0002337897,WTC Communications Inc.; Wamego Telephone Company Inc.,,Rod Sackrider,Network Operations Manager,Engineering,1009 Lincoln Ave. wamego KS 66547,United States of America,7854561000,,Yes,Yes,No,No,2025-01-09,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=b15c94121bdc4e50d7bdcbf5624bcbef&view=sp
4033,RMD0006909,9760869,"WTI Communications, Inc.",17900 Sky Park Circle Suite 260 Irvine CA 92614,No,United States of America,none,none,none,Tony Rodriguez,CEO,Operations,17900 Sky Park Circle Suite 260 Irvine CA 92614,United States of America,714-263-7401,,Yes,Yes,No,No,2024-04-29,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=788d01dd1b3a3410aa3cea41f54bcb7f&view=sp
965,RMD0002645,21038419,WWT INC WORLDWIDE TELECOMMUINCATIONS,1951 Old Cuthbert Road Suite 206 Cherry Hill NJ 08034,No,United States of America,,VOIP Networks,,Mark Mowad,COO,Executive Offices,1951 Old Cuthbert Road Cherry Hill NJ 08034,United States of America,856-795-4500,,Yes,Yes,No,No,2024-01-25,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=67c5058b1bf07c107ccf20ecac4bcbac&view=sp
3241,RMD0005870,31304728,"WWW.ELINK SYSTEMS.COM, LLC",2500 Legacy Dr 110 Frisco TX 75034,No,United States of America,none,none,none,Blake York,CEO,accounting,2500 Legacy Dr 206 Frisco TX 75034 TEXAS,United States of America,469-252-1522,,Yes,Yes,No,No,2024-04-18,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=2bd95bd21b66bc10e91484cae54bcb1a&view=sp
8202,RMD0018731,29022050,"WaTech Computer Services, Inc.",900 Doris Road Auburn Hills MI 48326,No,United States of America,,,,Janine Anderegg,Controller,Finance,900 Doris Road Auburn Hills MI 48326,United States of America,248-228-8701,118,No,Yes,No,No,2024-02-26,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=065400e2db284a10d2dfa368139619d6&view=sp
7314,RMD0013732,53124,"Wabash Independent Networks, Inc  dba Wabash Communications",14415 Hwy 45 South P.O. Box 299 Louisville IL 62858,No,United States of America,004327219,none,none,Justin Gephart,Network Operations Manager,Network,14415 Hwy 45 South P.O. Box 299 Louisville IL 62858,United States of America,618-665-3311,,Partial,Yes,No,No,2025-01-15,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=2355b4d81b0b6510d39dddb6bc4bcbef&view=sp
4113,RMD0007005,4327219,"Wabash Independent Networks, Inc.",14415 Hwy 45 South PO Box 299 Louisville IL 62858,No,United States of America,0000053124,Wabash Communications,none,Justin Gephart,Network Operations Manager,Network,14415 Hwy 45 South Louisville IL 62858,United States of America,618-665-3311,,Partial,Yes,No,No,2025-01-15,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=791821111bfa3410c8e0ed3ce54bcbc0&view=sp
1140,RMD0002899,4333266,Wabash Mutual Telephone Company,6670 Wabash Road Celina OH 45822,No,United States of America,0004965380; 0006115505; 0006139067; 0006146286,Wabash LD,,Mike Boley,President and CEO,Corporate,6670 Wabash Road Celina OH 45822,United States of America,419-942-1111,,Partial,Yes,No,No,2024-12-27,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=eb01a2af1b7c705064c4426de54bcb2a&view=sp
916,RMD0002586,4327201,"Wabash Telephone Cooperative, Inc.",14415 Hwy 45 South P.O Box 299 Louisville IL 62858,No,United States of America,none,Wabash Communications Co-Op,NOne,Justin Gephart,Network Operations Manager,Network,14415 Hwy 45 South Louisville IL 62858 IL,United States of America,6186653311,,Partial,Yes,No,No,2025-01-15,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=e1c673321b783c109294113d9c4bcb3d&view=sp
4822,RMD0007923,23301781,Waddell Solutions Group LLC,1717 Dixie Hwy Suite 645 Ft Wright KY 41011,No,United States of America,,,,Jeff Waddell,President,Operations,1717 Dixie Hwy Suite 645 Ft Wright KY 41011,United States of America,859-818-0000,,Yes,Yes,No,No,2024-03-29,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=084f563a1bb278103125a64ce54bcb74&view=sp
4339,RMD0007296,31427651,"Waitlist Me, Inc.","997 Morrison Drive, Suite 200 Charleston SC 29403",No,United States of America,,,"Nosh, Inc.",Attn: Legal Department,Legal Counsel,Legal,"997 Morrison Drive, Suite 200 Charleston SC 29403",United States of America,(888) 768-8169,,No,Yes,No,No,2024-02-22,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=f97827ad1bb67410dcd1ed3be54bcb43&view=sp
1055,RMD0002783,4956652,"Waitsfield-Fayston Telephone Co., Inc.",3898 Main Street PO Box 9 Waitsfield VT 05673,No,United States of America,,Waitsfield and Champlain Valley Telecom,,Roger Nishi,VP - Industry Relations,Corporate Operations,3898 Main Street PO Box 9 Waitsfield VT 05673,United States of America,(802) 496-8336,,Partial,Yes,No,No,2024-02-23,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=9e2802571bf8bc109294113d9c4bcbf2&view=sp
3206,RMD0005815,31376460,"Waldner It Solutions, Inc.",47095 207th ST Brookings SD 57006,No,United States of America,,,,Steven Waldner,Administrator,admin,47095 207th ST Brookings SD 57006 SD,United States of America,605-777-7477,,Yes,No,No,Yes,2024-03-29,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=d3a7f5561b2e7c10c1bbed7ae54bcb5e&view=sp
209,RMD0001694,4957544,Waldron Communication Company,115 South Main Street PO Box 197 Waldron MI 49288,No,United States of America,0004957528,,,Mark Bernath,President,Business Office,115 South Main Street Waldron MI 49288,United States of America,517-286-6211,,Partial,Yes,No,No,2025-01-09,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=e55368031b50b050544a404fe54bcb94&view=sp
208,RMD0001693,4957528,Waldron Telephone Company,115 South Main Street PO Box 197 Waldron MI 49288,No,United States of America,0004957544,,,Mark Bernath,President,Business Office,115 South Main Street Waldron MI 49288,United States of America,517-286-6211,,Partial,Yes,No,No,2025-01-09,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=ce4268cf1b10b050544a404fe54bcb64&view=sp
1885,RMD0003848,1730126,Walnut Hill Telephone Company,130 North Fourth Street P. O. Box 485 Macclenny FL 32063,No,United States of America,NONE,NONE,NONE,TANNER SHARMAN,IT MANAGER,IT,130 NORTH FOURTH ST MACCLENNY FL 32063,United States of America,9042590656,,Partial,Yes,No,No,2024-10-01,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=d71a30211b0d34109294113d9c4bcb43&view=sp
9037,RMD0022571,35801364,Walter Switch Services,1601 Industrial Blvd Suite 3010 Sugar Land TX 77478,No,United States of America,,,,Walter Switch,CEO,Executive Department,1601 Industrial Blvd Suite 3010 Sugar Land TX 77478,United States of America,8178755839,,No,Yes,No,No,2024-08-23,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=9f70b2c097d81a1012c3bffce053afe6&view=sp
602,RMD0002191,2337897,"Wamego Telephone Company, Inc.",1009 Lincoln Ave PO Box 25 Wamego KS 66547,No,United States of America,0003746088; 0003766680; 0026268839,"Wamego Telecommunications Company, Inc., WTC Communications, Inc. , WTC Technologies, Inc., WTC, WTC Fiber",,Rodney Sackrider,Network Operations Mgr.,Engineering,1009 Lincoln Ave PO Box 25 Wamego KS 66547,United States of America,7854561000,,Yes,Yes,No,No,2025-01-09,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=a4ff18b81bb0f01002beea82f54bcb30&view=sp
823,RMD0002469,5057328,War Telephone LLC,"396 Griffin Road, Suite 110 Bangor ME 04401",No,United States of America,,GoNetspeed,War Acquisition Corp.,Mike Phair,Director of Technical Support,NOC Management,"396 Griffin Road, Suite 110 Bangor ME 04401",United States of America,207-992-0554,,No,Yes,No,No,2024-10-10,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=bbbaa8fd1b3c381002beea82f54bcb30&view=sp
4939,RMD0008074,20056446,Warm Springs Telecommunications Company,4202 Holliday Street Warm Springs OR 97761,No,United States of America,,Warm Springs Telecom,,Roxanne Bisland,Customer Networks,Outside Plant,PO Box 910 Warm Springs OR 97761,United States of America,541.615.0587,,Partial,Yes,No,No,2024-08-14,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=e579973a1bfa38108d57ecace54bcb7c&view=sp
8943,RMD0022022,35211341,Warren LLC,4496 LAWSON Concord CA 94521,No,United States of America,,,,James Smith,Owner,Sales,4496 LAWSON Concord CA 94521,United States of America,402-835-5381,402,No,Yes,No,No,2024-07-12,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=091c2f521bd34e504c2b877ae54bcb53&view=sp
2190,RMD0004241,3686888,Warren Telephone Company,525 Junction Road MADISON WI 53717,No,United States of America,see list in attached RMP,TDS,,Joe Kramschuster,Senior Manager � Product Management,Marketing & Customer Operations,525 Junction Road MADISON WI 53717,United States of America,608-577-7897,,Partial,Yes,No,No,2025-01-14,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=d9db5f6d1b0d741002beea82f54bcb06&view=sp
1896,RMD0003866,15342728,"Warrior Hill, LLC",PO Box 183 Hamel MN 55340,No,United States of America,,,,Jason Park,Manager,IT,PO Box 183 Hamel MN 55340,United States of America,'+1 (816) 396-5433,,No,Yes,No,No,2024-12-29,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=60060de11b0d34107ccf20ecac4bcb80&view=sp
5115,RMD0008315,31452295,"Wasatch Technology Group, Inc",1171 Expressway Lane Spanish Fork UT 84660,No,United States of America,,ReRemind,,Daniel Galbraith,President & CEO,ReRemind,1171 Expressway Lane Spanish Fork UT 84660,United States of America,801-974-9925,201,Yes,Yes,No,No,2024-12-10,https://fccprod.servicenowservices.com/rmd?id=rmd_form&table=x_g_fmc_rmd_robocall_mitigation_database&sys_id=aeff40db1bfe7810d39dddb6bc4bcbb6&view=sp
